fk_financial_year,month,pk_porg,pk_account,pension_type_desc,amt_debit
202324,12,91484,30036196,Social Security,27.59
202324,12,4985,10004884,Social Security,0
201718,12,21384,10021283,Social Security,0
201819,12,15105,10015004,Social Security,0
202223,12,27627,30051801,Social Security,0
202324,12,93366,30026155,Social Security,0
201920,12,89332,30034977,Social Security,212.07
201920,12,92703,30059245,Health Card,0
202021,12,137655,30036893,Social Security,0
201819,12,85367,30035925,Social Security,0
202122,12,100780,30029309,Social Security,0
201718,12,25734,30000734,Social Security,0
201819,12,133995,10005372,Health Card,145.17
201920,12,137379,30094733,Health Card,13.97
202324,12,63181,30010373,Social Security,199.02
201718,12,139717,30086569,Social Security,0
202021,12,8281,10009101,Social Security,0
202021,12,119232,30094968,Social Security,8.78
201920,12,130023,30096915,Social Security,0
202021,12,96668,30099220,Health Card,0
202425,12,111354,30032832,Social Security,221.41
201718,12,98385,30037425,Social Security,0
202021,12,96053,10015861,Social Security,0
202122,12,33917,10004306,Social Security,0
202324,12,47531,10018487,Health Card,0
201920,12,15105,10015004,Social Security,0
202021,12,42679,30080325,Social Security,145.43
202223,12,10208,10018393,NULL,203.99
201819,12,114754,30060558,Social Security,69.23
201819,12,22437,10022423,Social Security,0
202021,12,122069,30067902,Health Card,53.08
202122,12,106326,10000852,Social Security,0
201718,12,55094,30082222,Social Security,0
201819,12,81437,30031748,Social Security,413.71
202122,12,44035,10001939,Social Security,0
201718,12,115634,30062562,Health Card,0
202122,12,35751,10008303,Health Card,197.56
202324,12,164897,30025403,Health Card,2.11
202425,12,128340,30118710,Social Security,16.81
202122,12,3751,10001804,NULL,0
201920,12,92337,30038845,Social Security,37.76
202425,12,82606,30031635,Social Security,0
201718,12,45193,30041010,Social Security,0
202021,12,76002,30084187,Social Security,0
202425,12,68273,30029012,Social Security,0
202223,12,125427,10011522,Veteran,157.54
201718,12,133105,10018567,Social Security,216.13
202324,12,18396,10018295,Social Security,180.6
202425,12,167030,30118638,Health Card,22.76
202425,12,127841,30035737,Social Security,76.31
202425,12,147131,30107659,Social Security,0
201718,12,139690,30034908,Social Security,0
201819,12,9688,30010105,Social Security,170.66
202122,12,67156,30025733,Social Security,0
202223,12,107947,30068647,Health Card,117.16
202021,12,63842,30021658,Social Security,14.55
202021,12,111612,30080245,Social Security,0
202425,12,29146,30057735,Social Security,0
202223,12,125922,30091056,Social Security,0
202324,12,45697,30099256,Social Security,0
202324,12,96885,30036585,Social Security,608.78
202122,12,121335,30079743,Health Card,0
202223,12,35615,10008055,Social Security,0
202425,12,137979,30069495,Social Security,0
201920,12,133477,30080419,Social Security,0
202122,12,61932,30019605,Social Security,0
202122,12,27301,30002301,Social Security,0
202223,12,94240,30067613,Social Security,0
202122,12,20513,10020553,Social Security,0
201819,12,97857,30037801,Social Security,180.37
201819,12,27627,30051801,Social Security,0
201920,12,33931,30010386,Social Security,21.01
202122,12,87099,30037702,Social Security,305.24
202021,12,121365,30067260,Social Security,0
202223,12,140011,30099730,Social Security,58.4
201718,12,88180,30038762,Social Security,0
201819,12,26929,30082482,Social Security,0
201920,12,18216,10018115,Social Security,171.1
202223,12,39315,10020773,Social Security,0
201819,12,45024,10017917,Veteran,139.05
201718,12,85873,30036440,Veteran,6.85
202324,12,4129,10010516,Health Card,0
201718,12,82193,30032558,Health Card,233.83
202122,12,51093,30012618,Social Security,4.02
201819,12,122619,10019209,Health Card,0
202122,12,91919,30036906,Social Security,172.37
202324,12,119088,30105244,Social Security,150.84
201819,12,13800,10013699,Social Security,161.97
201819,12,120332,30066022,Social Security,7.93
201819,12,133290,30037866,Social Security,177.67
201819,12,89697,30063765,Social Security,0
202324,12,83645,30034097,Social Security,0
201718,12,101069,30022768,Social Security,0
202324,12,90549,30115551,Social Security,19.26
202122,12,100053,30037480,Health Card,176.48
202425,12,109716,30047753,Social Security,70.02
201819,12,22599,10022498,Health Card,0
202223,12,34346,10005421,Social Security,0
201718,12,99530,30075977,Social Security,0
202223,12,113521,30111601,Veteran,211.31
201920,12,39522,10021280,Health Card,0
201819,12,84126,30034588,Social Security,158.58
202223,12,113507,10012336,Health Card,117.06
201718,12,115350,30061146,Social Security,0
201819,12,145203,30092831,Social Security,7.51
201819,12,82886,30033266,Social Security,0
202122,12,8034,10007933,Social Security,0
202425,12,89594,30063616,Social Security,0
201819,12,109543,30022383,Social Security,339.01
201920,12,131296,30079673,Health Card,69.57
202021,12,27227,30056508,Social Security,4.66
202425,12,44804,30080549,Social Security,0
202122,12,126007,30072446,Health Card,0
202324,12,3257,30059293,Social Security,209.86
201718,12,49825,10013645,Social Security,245.76
202122,12,150445,30035138,Social Security,301.05
202223,12,129939,30096106,Social Security,0
201718,12,69802,30022276,Social Security,0
201819,12,85299,30035857,Social Security,179.9
202021,12,115353,30094042,Social Security,0
201718,12,85877,30036444,Social Security,0
201819,12,82049,30032411,Social Security,214.79
202021,12,4082,10003982,Health Card,0
202425,12,149372,10000738,Social Security,0
202021,12,52992,10011226,Health Card,200.67
201819,12,86070,30036637,Social Security,0
201819,12,125207,30079666,Social Security,0
201920,12,141439,30088458,Health Card,6.93
202223,12,119313,10002861,Health Card,0
201920,12,124768,30071101,Health Card,0
202324,12,34077,30014459,Health Card,268.01
202324,12,138559,10006254,Social Security,0
201718,12,130407,30082645,Social Security,0
201718,12,132366,30078908,Health Card,0
201819,12,14665,10014564,Social Security,0
201819,12,28913,10018210,Health Card,159.4
202425,12,16021,10018582,Social Security,234.57
202122,12,149284,30097485,Social Security,0
202223,12,112681,10015430,Social Security,0
201718,12,138279,30085233,Social Security,0
202122,12,144988,30097669,Social Security,0
202223,12,7893,10006053,Social Security,0
201819,12,49349,30072369,Health Card,0
201920,12,25995,30014951,Social Security,270.46
202122,12,76659,10002486,Social Security,0
201920,12,82442,30032807,Social Security,0
202122,12,148557,30036653,Social Security,313.05
201819,12,53011,30049519,Social Security,0
201920,12,49682,30010889,Health Card,0
201920,12,6695,10006594,Social Security,0
201718,12,13322,10013221,NULL,228.37
201920,12,104346,30051470,Health Card,0
201920,12,142898,30090191,Social Security,0
202122,12,4204,10004103,Health Card,0
202122,12,121535,30067428,Health Card,14.51
202425,12,27495,30045220,Social Security,0
202425,12,1204,10001103,Social Security,0
202122,12,144679,30033909,Social Security,0
202425,12,7951,30071667,Social Security,180.32
202223,12,68762,30028163,Social Security,0
202021,12,147647,30095327,Social Security,20.88
202223,12,54230,30088424,Social Security,0
202122,12,152280,30101030,Health Card,0
202324,12,89412,30036264,Health Card,66.66
202425,12,139694,30031803,Social Security,0
201819,12,107295,30037760,Health Card,0
201718,12,141914,30088839,Health Card,4.64
202223,12,89674,30040256,Social Security,0
202122,12,108163,30054839,Social Security,0
202324,12,116920,30039654,Social Security,0
202223,12,147493,30095157,Health Card,0
201718,12,64310,30022235,Social Security,0
201718,12,89471,30040053,Health Card,0
202021,12,123522,30056287,Health Card,0
202122,12,150658,10008324,Social Security,0
202425,12,70910,30020238,Health Card,0
201920,12,26907,30001907,Social Security,0
201718,12,126380,30072825,Social Security,0
201819,12,45193,30041010,Social Security,0
201819,12,73763,30023213,Social Security,0
202324,12,80665,30030970,Social Security,0
202324,12,97288,30038543,Social Security,199.79
201718,12,136036,30082825,Social Security,0
201920,12,86331,30036898,NULL,197.48
202021,12,952,30100873,Social Security,0
202425,12,133305,30105650,Social Security,0
201819,12,88392,30036710,NULL,0
201920,12,70259,30028466,Social Security,4.85
202122,12,37775,30006757,Social Security,138.84
202122,12,89716,30093238,Social Security,0
202122,12,85735,30036302,NULL,0
201718,12,84776,30035260,Social Security,238.16
202223,12,112789,10001370,Social Security,0
201819,12,68525,30026341,Social Security,0
201920,12,123358,30084701,Social Security,0
202122,12,97686,30045247,Social Security,2.36
202021,12,11422,10011321,Health Card,381.14
202223,12,146744,30036473,Health Card,28.65
202223,12,104952,30007058,Social Security,170.66
202122,12,137963,30106673,Health Card,0
202425,12,128498,30081748,Health Card,0
202425,12,16850,10021561,Health Card,0
201920,12,85069,30035627,Health Card,0
201718,12,107144,30015367,Social Security,166.58
202122,12,132887,30014534,Health Card,173.69
201718,12,133915,30080655,Social Security,3.27
201718,12,87598,30038177,Social Security,197.98
202223,12,143368,30037202,Social Security,172.8
201718,12,69146,30028738,Social Security,192.82
202021,12,141789,10001138,Health Card,0
201920,12,104513,30092789,Health Card,30.86
202021,12,37940,10013314,Health Card,0
202021,12,90696,30036831,Health Card,0
201819,12,26912,30072954,Social Security,32.37
202021,12,130819,30077264,Health Card,0
202122,12,28253,30005498,Social Security,0
202223,12,148649,30037357,Social Security,79.74
201819,12,15692,10015070,NULL,0
202122,12,100840,30094886,Health Card,116.5
202122,12,76320,30098246,Social Security,0
202122,12,129239,30091819,Health Card,0
201718,12,134869,30004912,Social Security,0
201819,12,136866,30083681,Social Security,128.63
202122,12,22085,10021984,Social Security,0
201718,12,101922,30087074,Social Security,0
201718,12,4874,30005489,Social Security,229.37
202021,12,133198,30038673,Social Security,188.75
201718,12,105570,10021060,Social Security,0
202324,12,18338,10018237,NULL,192.49
202021,12,129254,30092066,Social Security,1.88
202425,12,69472,30029298,Health Card,0
202324,12,132469,30088618,Social Security,0
201920,12,108779,30083519,Health Card,0
202021,12,126277,30026164,Social Security,0
202122,12,69802,30022276,Social Security,4.14
202425,12,111612,30080245,Social Security,0
201819,12,135747,30036535,Social Security,45.43
202122,12,111440,10018842,Social Security,0
202021,12,65971,30024148,Health Card,0
202122,12,132563,30087042,Social Security,38.6
202223,12,91595,30036921,Social Security,180.38
202223,12,96550,30033377,Social Security,0
201920,12,18106,10018005,Social Security,13.58
202122,12,32849,10005527,Social Security,0
201819,12,81767,30032092,Social Security,154.99
202324,12,106412,30021120,Health Card,0
201819,12,111915,30035484,Social Security,77.99
202122,12,120931,10019321,Health Card,566.65
201718,12,51100,10002461,Social Security,178.66
201920,12,130735,10021364,Health Card,107.22
201718,12,134612,30023218,Health Card,0
201718,12,135461,30082287,Social Security,0
201718,12,137273,30010963,Social Security,162.86
201819,12,12070,10011969,Social Security,151.21
202122,12,135423,30090052,Social Security,0
202223,12,103739,30087147,Social Security,0
201920,12,142359,30037445,Social Security,0
202021,12,132366,30090418,Health Card,0
202021,12,17967,10017866,Social Security,0
202223,12,30179,10017224,Health Card,0
202122,12,110663,10017381,Social Security,0
202223,12,75769,30025409,Social Security,156.1
201819,12,118781,30036607,Social Security,19.6
202223,12,36365,10009871,Social Security,0
202425,12,129939,30114686,Social Security,15.06
202122,12,32170,10000448,Social Security,0
202324,12,139761,30026779,Health Card,0
202425,12,14151,10014050,Social Security,0
202021,12,135030,30092695,Health Card,149.71
202425,12,165257,30008269,Social Security,256.61
201718,12,87048,30037627,Social Security,0
202223,12,157088,10016670,Social Security,0
202021,12,118228,30038008,Social Security,397.27
202223,12,148007,30080994,Social Security,212.22
201920,12,101945,30089636,Social Security,15
201920,12,85744,30036311,Social Security,17
202324,12,74277,30109199,Health Card,3.99
201718,12,17878,10017777,Social Security,0
202021,12,25250,10015617,Health Card,0
202021,12,80730,30033362,Social Security,186.23
202425,12,109329,30112230,Social Security,0
202324,12,86739,30037314,Social Security,191.52
202021,12,153860,30033420,Health Card,0
201819,12,94804,30051770,Health Card,5.06
202122,12,76203,30073436,Health Card,0
201819,12,55504,10014205,Social Security,0
202021,12,119878,30035034,Health Card,0
202223,12,149646,10019392,Health Card,0
202324,12,114403,10015067,Social Security,0
201718,12,135928,10018177,Health Card,251.79
202021,12,147672,30018284,Health Card,0
202223,12,124380,30100491,Social Security,47.63
202425,12,129104,30035667,Social Security,190.89
201819,12,115409,30033577,Social Security,159.79
202122,12,84109,30056663,Social Security,0
202223,12,141867,30097322,Social Security,38.84
202425,12,119088,30105244,Social Security,0
201819,12,52366,10007386,Health Card,183.68
201920,12,130779,30077241,Social Security,12.07
202122,12,148456,30096391,Health Card,0
202324,12,157943,30038529,Social Security,486.33
201718,12,17533,10017432,Social Security,83.39
201819,12,45572,30006144,Social Security,16.66
202223,12,67353,30026046,Social Security,0
201819,12,144260,30017210,Social Security,0
202425,12,39659,10021627,Health Card,0
201718,12,140838,30027567,Social Security,0
201920,12,85778,30036345,Social Security,10.06
202223,12,72044,30022812,Health Card,335.84
201819,12,120329,30035896,Social Security,183.29
201819,12,26239,30001239,Social Security,0
202021,12,52871,30015215,Health Card,167.33
202122,12,140854,30068600,Social Security,76.63
202425,12,42601,30108315,Social Security,0
202021,12,85353,30035911,NULL,157.81
202122,12,50143,10015188,Social Security,0
202425,12,147439,30039086,Social Security,61.8
202324,12,103913,30094414,Social Security,0
202425,12,76129,30026904,Health Card,0
201819,12,82683,30033059,Social Security,170.55
202223,12,111915,30035484,Social Security,0
202122,12,76633,30071856,Health Card,34.7
202324,12,112148,30099016,Health Card,0
202324,12,161876,30066520,Social Security,193.61
