pk_district,pk_account,description
52,30046976,Warrnambool
32,10017928,Koroit
93,30022461,Portland
93,30026789,Portland
91,30017191,Heywood
92,30018993,Port Fairy
7,30035456,Hamilton
93,30083271,Portland
93,30026729,Portland
52,30065476,Warrnambool
30,10016689,Cobden Urban
52,10000842,Warrnambool
9,30039131,Merino
4,30037482,Coleraine
7,30035373,Hamilton
52,10011596,Warrnambool
7,30050478,Hamilton
42,10019973,Port Campbell
52,30090425,Warrnambool
52,10011333,Warrnambool
93,30025063,Portland
92,30018933,Port Fairy
92,30048210,Port Fairy
52,10002485,Warrnambool
36,10019801,Mortlake
81,10014002,Carpendeit Water Works
50,10020438,Timboon
93,30022401,Portland
52,10005027,Warrnambool
81,30012562,Carpendeit Water Works
52,30119499,Warrnambool
52,10006189,Warrnambool
5,30035883,Dunkeld
93,30021442,Portland
52,10011536,Warrnambool
7,30035313,Hamilton
52,30079671,Warrnambool
52,10010374,Warrnambool
93,30022258,Portland
9,30039071,Merino
52,10002425,Warrnambool
22,30105559,Camperdown
50,10020641,Timboon
52,30110531,Warrnambool
7,30034497,Hamilton
7,30035516,Hamilton
42,30118908,Port Campbell
40,10017738,Peterborough
52,30061088,Warrnambool
93,30026586,Portland
52,10002628,Warrnambool
12,30036764,Tarrington
92,30119714,Port Fairy
30,30097387,Cobden Urban
93,30021239,Portland
10,30036474,Penshurst
52,10010540,Warrnambool
52,10007915,Warrnambool
7,30032582,Hamilton
93,30109199,Portland
7,30031692,Hamilton
22,10022010,Camperdown
91,30017795,Heywood
38,10015399,Noorat & Glenormiston
7,30035207,Hamilton
52,10011430,Warrnambool
52,30070952,Warrnambool
93,30074409,Portland
93,30022318,Portland
93,30027001,Portland
92,30018744,Port Fairy
52,30087348,Warrnambool
52,10005797,Warrnambool
92,30018804,Port Fairy
52,30012721,Warrnambool
32,30104766,Koroit
5,30036155,Dunkeld
52,10005857,Warrnambool
52,30013348,Warrnambool
7,30034377,Hamilton
52,30116625,Warrnambool
52,10013995,Warrnambool
52,10010600,Warrnambool
52,30105742,Warrnambool
7,30085443,Hamilton
34,10018931,Lismore & Derrinallum
93,30026941,Portland
22,10021180,Camperdown
7,30034580,Hamilton
93,30100941,Portland
52,10000344,Warrnambool
52,10005917,Warrnambool
22,10021950,Camperdown
93,30117134,Portland
52,10013225,Warrnambool
92,30018684,Port Fairy
52,10013428,Warrnambool
52,30049933,Warrnambool
93,30029686,Portland
93,30021691,Portland
34,10018728,Lismore & Derrinallum
52,10003172,Warrnambool
52,30010723,Warrnambool
2,30038739,Casterton
52,10007855,Warrnambool
34,10018871,Lismore & Derrinallum
7,30034437,Hamilton
52,10008482,Warrnambool
92,30020802,Port Fairy
50,10020558,Timboon
93,30021548,Portland
32,10017905,Koroit
42,30011520,Port Campbell
50,10020355,Timboon
52,30113820,Warrnambool
93,30027061,Portland
93,30103686,Portland
52,30073840,Warrnambool
52,10000547,Warrnambool
93,30098316,Portland
10,30036414,Penshurst
4,30037104,Coleraine
52,30092658,Warrnambool
5,30036215,Dunkeld
52,30095606,Warrnambool
52,10008685,Warrnambool
52,30005353,Warrnambool
52,10008625,Warrnambool
48,10015031,Terang
52,10011227,Warrnambool
7,30120173,Hamilton
7,30035350,Hamilton
93,30053473,Portland
7,30119260,Hamilton
50,10020475,Timboon
52,10003029,Warrnambool
7,30034460,Hamilton
9,30039002,Merino
2,30100001,Casterton
52,30010036,Warrnambool
52,10013345,Warrnambool
93,30026858,Portland
48,10014994,Terang
52,10013285,Warrnambool
52,30119333,Warrnambool
52,10010683,Warrnambool
2,30038859,Casterton
4,30036961,Coleraine
92,30020599,Port Fairy
52,10011310,Warrnambool
91,30017915,Heywood
52,10003089,Warrnambool
52,10000427,Warrnambool
4,30037021,Coleraine
22,10021263,Camperdown
32,10017965,Koroit
52,10011513,Warrnambool
7,30035290,Hamilton
52,10008565,Warrnambool
10,30036534,Penshurst
93,30029543,Portland
50,10020618,Timboon
52,10007998,Warrnambool
52,30058274,Warrnambool
7,30031775,Hamilton
7,30111892,Hamilton
52,10007795,Warrnambool
52,10000487,Warrnambool
93,30022235,Portland
52,10011370,Warrnambool
7,30035147,Hamilton
52,30116482,Warrnambool
7,30034520,Hamilton
92,30020742,Port Fairy
34,10018811,Lismore & Derrinallum
52,10010743,Warrnambool
52,10003232,Warrnambool
52,10000630,Warrnambool
52,30047225,Warrnambool
10,30036497,Penshurst
93,30111801,Portland
52,30116588,Warrnambool
52,30113963,Warrnambool
52,10007938,Warrnambool
7,30066565,Hamilton
93,30021405,Portland
7,30039913,Hamilton
52,10003255,Warrnambool
92,30018721,Port Fairy
7,30035184,Hamilton
22,10021987,Camperdown
50,10020332,Timboon
4,30037081,Coleraine
52,30070929,Warrnambool
52,30055469,Warrnambool
93,30024459,Portland
3,30093682,Cavendish
52,30119107,Warrnambool
52,10008459,Warrnambool
52,10003195,Warrnambool
52,30012744,Warrnambool
52,10005774,Warrnambool
7,30032499,Hamilton
8,30039287,Macarthur
34,10018954,Lismore & Derrinallum
20,10014541,Allansford
92,30018827,Port Fairy
64,10014432,Warrnambool Pipeline
7,30034663,Hamilton
10,30036557,Penshurst
52,30116648,Warrnambool
7,30032605,Hamilton
93,30021774,Portland
3,30104459,Cavendish
93,30029603,Portland
7,30035244,Hamilton
22,10021927,Camperdown
48,30109509,Terang
50,10020392,Timboon
52,10005940,Warrnambool
52,30012864,Warrnambool
9,30039168,Merino
92,30018661,Port Fairy
52,10003315,Warrnambool
93,30021714,Portland
7,30032296,Hamilton
20,10014601,Allansford
52,10005714,Warrnambool
52,10007878,Warrnambool
2,30038762,Casterton
34,10018894,Lismore & Derrinallum
52,10010826,Warrnambool
7,30034603,Hamilton
38,10015482,Noorat & Glenormiston
7,30035064,Hamilton
52,10013451,Warrnambool
52,10010623,Warrnambool
52,10011287,Warrnambool
91,30017938,Heywood
93,30029663,Portland
22,10022153,Camperdown
7,30032665,Hamilton
36,30110154,Mortlake
52,30079187,Warrnambool
52,30102891,Warrnambool
92,30018887,Port Fairy
10,30036617,Penshurst
50,10020535,Timboon
92,30020825,Port Fairy
52,30092635,Warrnambool
5,30036192,Dunkeld
7,30068881,Hamilton
50,30104508,Timboon
52,10008662,Warrnambool
7,30032439,Hamilton
52,10000570,Warrnambool
52,30116791,Warrnambool
32,10017882,Koroit
52,10011204,Warrnambool
7,30034981,Hamilton
5,30035989,Dunkeld
7,30032379,Hamilton
52,30087514,Warrnambool
92,30113680,Port Fairy
22,10021867,Camperdown
93,30024233,Portland
52,30092718,Warrnambool
7,30034543,Hamilton
52,10010766,Warrnambool
52,30016070,Warrnambool
52,10013308,Warrnambool
9,30039085,Merino
9,30039025,Merino
93,30024173,Portland
70,30044298,Darlington
52,30119393,Warrnambool
52,10000510,Warrnambool
52,30073757,Warrnambool
93,30026835,Portland
52,10003398,Warrnambool
52,10003112,Warrnambool
30,30005588,Cobden Urban
93,30053450,Portland
52,30007895,Warrnambool
52,10008542,Warrnambool
52,10010706,Warrnambool
5,30036072,Dunkeld
7,30035267,Hamilton
4,30036998,Coleraine
44,30012887,Purnim
22,10021286,Camperdown
52,30119250,Warrnambool
92,30020968,Port Fairy
32,30103936,Koroit
52,30061102,Warrnambool
5,30102810,Dunkeld
92,30020765,Port Fairy
91,30018081,Heywood
7,30032522,Hamilton
52,10008745,Warrnambool
52,10011144,Warrnambool
7,30035124,Hamilton
52,30116708,Warrnambool
52,30005436,Warrnambool
5,30036132,Dunkeld
52,30013385,Warrnambool
52,30111158,Warrnambool
50,10020249,Timboon
52,30008038,Warrnambool
26,30116447,Caramut
52,30058297,Warrnambool
93,30026775,Portland
92,30113394,Port Fairy
93,30029723,Portland
10,30036700,Penshurst
50,10020452,Timboon
52,10006000,Warrnambool
2,30038822,Casterton
20,10014481,Allansford
93,30021631,Portland
93,30103769,Portland
52,10010563,Warrnambool
52,30068991,Warrnambool
52,10011347,Warrnambool
52,10013511,Warrnambool
52,30016130,Warrnambool
91,30017878,Heywood
64,10017260,Warrnambool Pipeline
52,30105373,Warrnambool
52,10007961,Warrnambool
93,30109245,Portland
7,30051082,Hamilton
7,30034686,Hamilton
52,10000238,Warrnambool
52,30111361,Warrnambool
52,10008376,Warrnambool
52,30005044,Warrnambool
48,10014805,Terang
34,10018977,Lismore & Derrinallum
52,30010617,Warrnambool
2,30038633,Casterton
92,30020908,Port Fairy
52,30105848,Warrnambool
2,30038573,Casterton
52,10005751,Warrnambool
52,30079044,Warrnambool
93,30021857,Portland
52,30097650,Warrnambool
7,30035161,Hamilton
52,10000713,Warrnambool
22,10021701,Camperdown
10,30036580,Penshurst
30,30116551,Cobden Urban
52,10013474,Warrnambool
52,30113571,Warrnambool
93,30114403,Portland
52,30098125,Warrnambool
8,30039310,Macarthur
7,30032213,Hamilton
7,30042884,Hamilton
52,10008436,Warrnambool
48,10014865,Terang
93,30029995,Portland
2,30038693,Casterton
50,10020369,Timboon
52,30068636,Warrnambool
22,10021904,Camperdown
7,30040199,Hamilton
84,10013891,Camperdown Water Works
92,30018435,Port Fairy
93,30027310,Portland
36,30014757,Mortlake
7,30035041,Hamilton
52,10011264,Warrnambool
52,10010646,Warrnambool
50,30051089,Timboon
52,10002923,Warrnambool
52,10013594,Warrnambool
7,30032416,Hamilton
7,30032273,Hamilton
48,10015017,Terang
38,10015505,Noorat & Glenormiston
52,10005691,Warrnambool
93,30024482,Portland
20,30008298,Allansford
48,10015220,Terang
52,10011061,Warrnambool
92,30020848,Port Fairy
48,30048888,Terang
93,30029875,Portland
52,30010497,Warrnambool
52,30082144,Warrnambool
38,30055101,Noorat & Glenormiston
93,30021737,Portland
52,10010849,Warrnambool
7,30034626,Hamilton
52,30081872,Warrnambool
4,30037353,Coleraine
52,10005631,Warrnambool
52,10011181,Warrnambool
7,30034958,Hamilton
48,10015077,Terang
93,30021654,Portland
52,30068968,Warrnambool
91,30017606,Heywood
22,10021844,Camperdown
52,10010789,Warrnambool
20,10014315,Allansford
52,30013030,Warrnambool
93,30029792,Portland
52,30010474,Warrnambool
52,10013391,Warrnambool
40,30004293,Peterborough
10,30036663,Penshurst
22,10021784,Camperdown
92,30018518,Port Fairy
52,10011121,Warrnambool
52,10013677,Warrnambool
5,30057543,Dunkeld
52,10010729,Warrnambool
93,30056527,Portland
4,30037270,Coleraine
52,30007872,Warrnambool
52,10002983,Warrnambool
30,10016371,Cobden Urban
52,10000298,Warrnambool
52,30058085,Warrnambool
93,30029935,Portland
52,30119227,Warrnambool
48,10014745,Terang
93,30119833,Portland
48,10014948,Terang
52,10000095,Warrnambool
2,30059795,Casterton
52,10003043,Warrnambool
92,30076537,Port Fairy
52,30007812,Warrnambool
4,30037210,Coleraine
7,30035101,Hamilton
7,30040056,Hamilton
52,30013362,Warrnambool
92,30018578,Port Fairy
2,30117800,Casterton
48,30004082,Terang
52,30119084,Warrnambool
4,30037413,Coleraine
10,30036723,Penshurst
92,30020931,Port Fairy
52,10013331,Warrnambool
52,30100455,Warrnambool
93,30114283,Portland
7,30032356,Hamilton
22,10021618,Camperdown
48,10014828,Terang
52,10010978,Warrnambool
52,30007646,Warrnambool
7,30034709,Hamilton
52,10000261,Warrnambool
52,10010932,Warrnambool
52,10008353,Warrnambool
7,30032130,Hamilton
52,10002780,Warrnambool
91,30017832,Heywood
93,30027393,Portland
93,30080005,Portland
52,10005834,Warrnambool
52,30100621,Warrnambool
7,30035078,Hamilton
52,10005728,Warrnambool
2,30038550,Casterton
7,30032190,Hamilton
52,10008413,Warrnambool
8,30039333,Macarthur
2,30038656,Casterton
8,30039439,Macarthur
48,10014888,Terang
52,30052904,Warrnambool
52,30105765,Warrnambool
22,10021678,Camperdown
50,10020286,Timboon
93,30021880,Portland
52,10005894,Warrnambool
2,30038716,Casterton
52,30010534,Warrnambool
93,30021940,Portland
7,30032250,Hamilton
50,30088481,Timboon
52,30103306,Warrnambool
52,30005330,Warrnambool
27,10017837,Caramut Pipeline
93,30048412,Portland
50,10020120,Timboon
52,30111029,Warrnambool
52,30007706,Warrnambool
52,30119001,Warrnambool
36,30011786,Mortlake
52,30068659,Warrnambool
2,30038490,Casterton
2,30041295,Casterton
93,30024339,Portland
93,30024505,Portland
52,10011038,Warrnambool
22,10021738,Camperdown
52,10003149,Warrnambool
52,30013053,Warrnambool
4,30037127,Coleraine
93,30024708,Portland
7,30035018,Hamilton
93,30029852,Portland
52,10013617,Warrnambool
52,10005525,Warrnambool
7,30103717,Hamilton
7,30114388,Hamilton
30,10016311,Cobden Urban
52,10002946,Warrnambool
52,30079376,Warrnambool
52,10008293,Warrnambool
93,30024625,Portland
4,30037330,Coleraine
52,10005608,Warrnambool
7,30034935,Hamilton
7,30032333,Hamilton
20,10014292,Allansford
52,10003006,Warrnambool
52,30111172,Warrnambool
93,30029829,Portland
52,10008210,Warrnambool
52,30007849,Warrnambool
48,10015054,Terang
52,10013414,Warrnambool
91,30017546,Heywood
22,10021761,Camperdown
38,30113060,Noorat & Glenormiston
7,30032393,Hamilton
52,10003066,Warrnambool
52,30007789,Warrnambool
4,30037247,Coleraine
52,10005668,Warrnambool
52,10010812,Warrnambool
48,10014971,Terang
52,30084580,Warrnambool
93,30117194,Portland
7,30034875,Hamilton
52,10011098,Warrnambool
91,30017629,Heywood
4,30037044,Coleraine
52,30066057,Warrnambool
92,30084509,Port Fairy
48,10014911,Terang
52,10013700,Warrnambool
52,10000464,Warrnambool
4,30037187,Coleraine
30,30044964,Cobden Urban
7,30040079,Hamilton
52,30010391,Warrnambool
52,10002863,Warrnambool
93,30029769,Portland
52,10005811,Warrnambool
22,30079465,Camperdown
93,30024422,Portland
30,30116408,Cobden Urban
92,30116531,Port Fairy
32,30098981,Koroit
93,30022023,Portland
48,10015114,Terang
92,30018555,Port Fairy
52,10010955,Warrnambool
22,10021821,Camperdown
52,10010617,Warrnambool
91,30017549,Heywood
93,30024637,Portland
52,30111790,Warrnambool
52,30001036,Warrnambool
52,10000853,Warrnambool
93,30022579,Portland
22,10022500,Camperdown
52,30050502,Warrnambool
52,10006824,Warrnambool
93,30050399,Portland
52,10012675,Warrnambool
52,10000913,Warrnambool
36,10019228,Mortlake
7,30032276,Hamilton
22,30105820,Camperdown
52,30091879,Warrnambool
91,30017609,Heywood
44,10017461,Purnim
52,30060266,Warrnambool
7,30034071,Hamilton
93,30048401,Portland
7,30032013,Hamilton
52,30085968,Warrnambool
52,30105879,Warrnambool
93,30080014,Portland
52,30091999,Warrnambool
7,30034131,Hamilton
93,30024577,Portland
93,30028753,Portland
93,30022639,Portland
34,10018610,Lismore & Derrinallum
93,30024757,Portland
52,30111670,Warrnambool
52,30083970,Warrnambool
52,10002851,Warrnambool
42,30118693,Port Campbell
52,10004766,Warrnambool
91,30017489,Heywood
42,30118896,Port Campbell
7,30034274,Hamilton
83,10014150,Cobden Water Works
52,10010677,Warrnambool
20,10014547,Allansford
93,30028550,Portland
36,10019288,Mortlake
42,10019901,Port Campbell
52,30056293,Warrnambool
93,30026755,Portland
52,10006764,Warrnambool
52,10012532,Warrnambool
7,30032133,Hamilton
7,30032156,Hamilton
30,10014078,Cobden Urban
52,10010820,Warrnambool
83,10014067,Cobden Water Works
93,30046403,Portland
7,30117125,Hamilton
8,30039382,Macarthur
52,10004909,Warrnambool
52,10008702,Warrnambool
52,10000710,Warrnambool
92,30029948,Port Fairy
52,30117498,Warrnambool
52,30093794,Warrnambool
48,30063721,Terang
93,30026612,Portland
32,30103927,Koroit
93,30117515,Portland
52,30064202,Warrnambool
93,30107774,Portland
93,30028693,Portland
52,10012592,Warrnambool
52,30058291,Warrnambool
52,30072231,Warrnambool
52,30117581,Warrnambool
52,10002791,Warrnambool
52,10006621,Warrnambool
52,10004849,Warrnambool
91,30017429,Heywood
92,30030008,Port Fairy
52,10006681,Warrnambool
8,30039442,Macarthur
7,30095442,Hamilton
36,10019371,Mortlake
92,30020147,Port Fairy
7,30115293,Hamilton
92,30020004,Port Fairy
7,30032073,Hamilton
52,30117641,Warrnambool
24,10016031,Camperdown Rural
52,10010760,Warrnambool
7,30032216,Hamilton
52,30117784,Warrnambool
7,30033988,Hamilton
52,30074063,Warrnambool
93,30024697,Portland
52,30109755,Warrnambool
93,30026672,Portland
7,30034191,Hamilton
52,30119759,Warrnambool
52,10000770,Warrnambool
93,30028467,Portland
93,30088066,Portland
52,30117678,Warrnambool
52,30083887,Warrnambool
7,30034094,Hamilton
52,10012712,Warrnambool
93,30024660,Portland
36,10019311,Mortlake
52,10002994,Warrnambool
83,10013924,Cobden Water Works
91,30017526,Heywood
24,10015994,Camperdown Rural
52,30010717,Warrnambool
52,30056330,Warrnambool
52,30105796,Warrnambool
24,10016054,Camperdown Rural
52,30050525,Warrnambool
7,30031990,Hamilton
52,30014630,Warrnambool
52,30088003,Warrnambool
92,30020101,Port Fairy
93,30048424,Portland
36,10019251,Mortlake
22,10020788,Camperdown
52,10004992,Warrnambool
7,30034154,Hamilton
52,30119722,Warrnambool
91,30017466,Heywood
52,10004789,Warrnambool
52,30004866,Warrnambool
52,10008739,Warrnambool
52,10010903,Warrnambool
93,30022616,Portland
52,10012652,Warrnambool
93,30044262,Portland
52,10002625,Warrnambool
52,30119842,Warrnambool
7,30034297,Hamilton
52,10012449,Warrnambool
52,30083947,Warrnambool
93,30028527,Portland
11,30038886,Sandford
52,30056270,Warrnambool
92,30029865,Port Fairy
52,10002828,Warrnambool
52,10008536,Warrnambool
52,10010700,Warrnambool
7,30032110,Hamilton
52,10012509,Warrnambool
52,30062121,Warrnambool
2,30116429,Casterton
52,10006598,Warrnambool
52,30111564,Warrnambool
52,10004932,Warrnambool
52,10000687,Warrnambool
36,10019454,Mortlake
91,30017346,Heywood
52,30013024,Warrnambool
92,30019921,Port Fairy
52,30014690,Warrnambool
93,30026589,Portland
92,30020184,Port Fairy
91,30017692,Heywood
52,10004872,Warrnambool
91,30017406,Heywood
52,10008762,Warrnambool
93,30028670,Portland
52,10010843,Warrnambool
93,30113662,Portland
34,10018633,Lismore & Derrinallum
38,30060717,Noorat & Glenormiston
52,10006658,Warrnambool
7,30040065,Hamilton
52,10002708,Warrnambool
52,10000747,Warrnambool
7,30032193,Hamilton
7,30034357,Hamilton
52,10012569,Warrnambool
93,30024720,Portland
52,30119579,Warrnambool
52,30080140,Warrnambool
52,30056353,Warrnambool
7,30032050,Hamilton
34,10018693,Lismore & Derrinallum
52,10010783,Warrnambool
7,30107241,Hamilton
32,30086028,Koroit
40,30052754,Peterborough
52,10002911,Warrnambool
7,30034214,Hamilton
52,30007113,Warrnambool
7,30119206,Hamilton
93,30022556,Portland
7,30051887,Hamilton
36,10019394,Mortlake
52,30048338,Warrnambool
20,30105882,Allansford
52,30014547,Warrnambool
52,30119390,Warrnambool
7,30116899,Hamilton
7,30031907,Hamilton
93,30022533,Portland
52,10000899,Warrnambool
52,10005075,Warrnambool
93,30028444,Portland
52,10012781,Warrnambool
36,10019334,Mortlake
34,10018716,Lismore & Derrinallum
42,10019947,Port Campbell
22,10020811,Camperdown
52,10002602,Warrnambool
52,30010694,Warrnambool
7,30030324,Hamilton
93,30028384,Portland
42,10019887,Port Campbell
52,30101657,Warrnambool
22,10022454,Camperdown
93,30026741,Portland
52,10005015,Warrnambool
22,10022334,Camperdown
52,30113539,Warrnambool
52,10012841,Warrnambool
93,30022593,Portland
52,10010926,Warrnambool
52,10006930,Warrnambool
7,30031967,Hamilton
22,10022514,Camperdown
91,30017240,Heywood
52,30071982,Warrnambool
52,30112039,Warrnambool
7,30030384,Hamilton
7,30034320,Hamilton
44,10017415,Purnim
52,30098099,Warrnambool
93,30026386,Portland
93,30109795,Portland
52,10008513,Warrnambool
52,30004843,Warrnambool
93,30024803,Portland
8,30071364,Macarthur
93,30115706,Portland
22,10020751,Camperdown
91,30017443,Heywood
34,10018776,Lismore & Derrinallum
93,30042679,Portland
32,10018420,Koroit
93,30024886,Portland
22,10020954,Camperdown
52,10001102,Warrnambool
93,30026529,Portland
7,30101496,Hamilton
7,30034237,Hamilton
52,10012924,Warrnambool
36,10019477,Mortlake
52,30008908,Warrnambool
22,10022251,Camperdown
52,30070127,Warrnambool
52,30117890,Warrnambool
20,10014178,Allansford
42,10020090,Port Campbell
91,30017383,Heywood
92,30055756,Port Fairy
52,10006538,Warrnambool
52,30001285,Warrnambool
93,30022676,Portland
7,30040148,Hamilton
52,30070067,Warrnambool
93,30026921,Portland
92,30020290,Port Fairy
52,30111979,Warrnambool
52,10008656,Warrnambool
93,30056559,Portland
93,30024946,Portland
32,10018480,Koroit
